timestamp,frame_number,GPS_latitude_deg,GPS_longitude_deg,horizontal_accuracy_m,angular_velocity_x_rad_per_s,angular_velocity_y_rad_per_s,angular_velocity_z_rad_per_s,acceleration_x_mps2,acceleration_y_mps2,acceleration_z_mps2,speed_mps,velocity_north_mps,velocity_east_mps,heading_deg,heading_accuracy_deg,image_direction,GPS_latitude_deg_phone,GPS_longitude_deg_phone,heading_deg_phone
2025-10-11T06:02:14.497,1386,45.3486035,18.3805314,73.544,0.02725745365023613,0.012660667300224304,-0.005880259443074465,na,na,na,16.601,13.008178264115918,-10.314092264905439,321.58935062608475,na,321.58935062608475,na,na,na
2025-10-11T06:02:14.525,1387,na,na,na,na,na,na,0.07843688964843751,5.988297271728516,8.159232788085937,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:14.581,1389,45.3486151,18.3805183,73.544,na,na,na,na,na,na,16.581,12.987595122186107,-10.307857873591761,321.56204160971356,na,321.56204160971356,na,na,na
2025-10-11T06:02:14.692,1393,45.3486268,18.3805054,73.544,0.012800750322639942,0.06582827866077423,-0.03774791210889816,na,na,na,16.555,13.086130296353339,-10.140079825468005,322.2288872619619,na,322.2288872619619,na,na,na
2025-10-11T06:02:14.720,1394,na,na,na,na,na,na,-0.5887257385253907,5.665119323730469,8.192014617919922,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:14.775,1396,45.3486384,18.3804922,73.544,na,na,na,na,na,na,16.524,12.904790186038392,-10.320318127573744,321.34970633218205,na,321.34970633218205,na,na,na
2025-10-11T06:02:14.887,1400,45.34865,18.380479,73.544,na,na,na,na,na,na,16.498,12.884485934224658,-10.304078134931189,321.3497120824241,na,321.3497120824241,na,na,na
2025-10-11T06:02:14.914,1401,na,na,na,0.0051878378726542,0.027589017525315285,-7.456851108145202e-06,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:14.998,1404,45.3486616,18.3804658,73.544,na,na,na,na,na,na,16.478,12.86886751104176,-10.291585542726345,321.3497178099619,na,321.3497178099619,na,na,na
2025-10-11T06:02:15.053,1406,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.348700052351624,18.38043227598891,320.97320556640625
2025-10-11T06:02:15.081,1407,45.348673,18.3804523,73.544,na,na,na,na,na,na,16.467,12.657028314775184,-10.533837061535516,320.23101263860025,na,320.23101263860025,na,na,na
2025-10-11T06:02:15.109,1408,na,na,na,0.0027869981713593006,0.02082671783864498,0.010789796710014343,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:15.192,1411,45.3486846,18.3804388,73.544,na,na,na,na,na,na,16.467,12.746498611055495,-10.425395060061767,320.72017552410045,na,320.72017552410045,na,na,na
2025-10-11T06:02:15.276,1414,45.3486962,18.3804256,73.544,na,na,na,na,na,na,16.467,12.8602798782849,-10.284711490954935,321.3497348934166,na,321.3497348934166,na,na,na
2025-10-11T06:02:15.304,1415,na,na,na,-0.02418043650686741,0.00427171029150486,0.020384633913636208,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:15.331,1416,na,na,na,na,na,na,-1.0458750915527344,5.5076467895507815,7.435487823486328,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:15.387,1418,45.3487077,18.3804123,73.544,na,na,na,na,na,na,16.462,12.774562381556672,-10.383063129910996,320.8960622055705,na,320.8960622055705,na,na,na
2025-10-11T06:02:15.498,1422,45.3487192,18.3803989,73.544,0.01272618118673563,0.0032583775464445353,0.02418975904583931,na,na,na,16.457,12.732512955608964,-10.42669472245399,320.68584590487166,na,320.68584590487166,na,na,na
2025-10-11T06:02:15.526,1423,na,na,na,na,na,na,-0.1818717956542969,5.776338043212891,7.787406005859375,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:15.693,1429,45.3487422,18.3803728,73.544,na,na,na,na,na,na,16.421,12.838203764717237,-10.238640783600141,321.427166752756,na,321.427166752756,na,na,na
2025-10-11T06:02:15.720,1430,na,na,na,0.011008176021277905,-0.007649930194020271,0.02153698354959488,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:15.776,1432,45.3487535,18.3803597,73.544,na,na,na,na,na,na,16.395,12.710453463535861,-10.355693977290427,320.82897487255116,na,320.82897487255116,na,na,na
2025-10-11T06:02:15.887,1436,45.3487648,18.3803466,73.544,na,na,na,na,na,na,16.308,12.643006494461906,-10.300740302570205,320.8289804342917,na,320.8289804342917,na,na,na
2025-10-11T06:02:15.915,1437,na,na,na,0.0005198490689508617,-0.0073745595291256905,0.007094128523021936,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:15.998,1440,45.348776,18.3803334,73.544,na,na,na,na,na,na,16.298,12.551562766187798,-10.396301079059228,320.36547613982094,na,320.36547613982094,na,na,na
2025-10-11T06:02:16.054,1442,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.34881612683008,18.380297727790108,320.3284606933594
2025-10-11T06:02:16.082,1443,45.3487872,18.38032,73.544,na,na,na,na,na,na,16.292,12.46972175245358,-10.485003739455037,319.9416343563376,na,319.9416343563376,na,na,na
2025-10-11T06:02:16.110,1444,na,na,na,0.01182123925536871,-0.00812264159321785,0.013272928074002266,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:16.137,1445,na,na,na,na,na,na,-0.24638763427734375,5.8371116638183596,8.18662582397461,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:16.193,1447,45.3487983,18.3803066,73.544,na,na,na,na,na,na,16.303,12.431633400840159,-10.547146532930855,319.68832785876737,na,319.68832785876737,na,na,na
2025-10-11T06:02:16.276,1450,45.3488096,18.3802929,73.544,na,na,na,na,na,na,16.328,12.428340593164238,-10.589614445309422,319.56721779222033,na,319.56721779222033,na,na,na
2025-10-11T06:02:16.304,1451,na,na,na,0.021143633872270584,0.011711517348885536,0.0018463695887476206,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:16.332,1452,na,na,na,na,na,na,-0.44143203735351566,5.917644195556641,7.971822509765626,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:16.388,1454,45.3488206,18.3802793,73.544,na,na,na,na,na,na,16.359,12.348643420171772,-10.729766385222394,319.0125439445661,na,319.0125439445661,na,na,na
2025-10-11T06:02:16.499,1458,45.3488318,18.3802657,73.544,na,na,na,na,na,na,16.375,12.455918923020281,-10.62970878167155,319.523017209455,na,319.523017209455,na,na,na
2025-10-11T06:02:16.527,1459,na,na,na,-0.006773217581212521,0.011752263642847538,0.0016314524691551924,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:16.582,1461,45.348843,18.3802521,73.544,na,na,na,na,na,na,16.406,12.479500638864414,-10.649830975399688,319.5230228310179,na,319.5230228310179,na,na,na
2025-10-11T06:02:16.721,1466,na,na,na,0.011236675083637238,0.03810983523726463,-0.025368738919496536,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:16.777,1468,45.3488655,18.3802248,73.544,na,na,na,na,na,na,16.438,12.507977381694378,-10.665755754704952,319.5452329124225,na,319.5452329124225,na,na,na
2025-10-11T06:02:16.888,1472,45.3488768,18.3802112,73.544,na,na,na,na,na,na,16.471,12.575722449006832,-10.636966009419488,319.77434313162524,na,319.77434313162524,na,na,na
2025-10-11T06:02:16.916,1473,na,na,na,-0.02220064401626587,0.040599625557661057,-0.01678404025733471,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:16.943,1474,na,na,na,na,na,na,0.4724176025390625,6.100414123535157,8.876690826416016,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:16.999,1476,45.3488881,18.3801978,73.544,na,na,na,na,na,na,16.371,12.57617222029873,-10.480912807832459,320.19236055615886,na,320.19236055615886,na,na,na
2025-10-11T06:02:17.027,1477,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.34893031363255,18.380164597222482,320.3284606933594
2025-10-11T06:02:17.082,1479,45.3488992,18.3801842,73.544,na,na,na,na,na,na,16.555,12.545097094366858,-10.802248094397212,319.2691374655785,na,319.2691374655785,na,na,na
2025-10-11T06:02:17.110,1480,na,na,na,0.017316939309239388,0.006974818650633097,-0.003368099918588996,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:17.138,1481,na,na,na,na,na,na,0.3381468200683594,5.939498748779297,8.040230255126954,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:17.194,1483,45.3489103,18.3801708,73.544,na,na,na,na,na,na,16.555,12.623803066470824,-10.710164384310906,319.6883837874694,na,319.6883837874694,na,na,na
2025-10-11T06:02:17.277,1486,45.3489214,18.3801571,73.544,na,na,na,na,na,na,16.555,12.50586564971212,-10.847642571146528,319.06148803424236,na,319.06148803424236,na,na,na
2025-10-11T06:02:17.333,1488,na,na,na,-0.0011092065833508968,0.0035326832439750433,0.00024714134633541107,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:17.388,1490,45.3489328,18.3801433,73.544,na,na,na,na,na,na,16.565,12.6169003155991,-10.733734272201607,319.6107720668736,na,319.6107720668736,na,na,na
2025-10-11T06:02:17.499,1494,45.3489441,18.3801293,73.544,na,na,na,na,na,na,16.586,12.508795154995646,-10.891530644053544,318.953590907061,na,318.953590907061,na,na,na
2025-10-11T06:02:17.527,1495,na,na,na,0.003999535460025072,0.007072290405631065,-0.003650394966825843,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:17.583,1497,45.3489553,18.3801152,73.544,na,na,na,na,na,na,16.668,12.483386736203414,-11.044785176470418,318.4989250277624,na,318.4989250277624,na,na,na
2025-10-11T06:02:17.694,1501,45.3489664,18.3801011,73.544,na,na,na,na,na,na,16.683,12.445268195079178,-11.110256007516236,318.24377513735595,na,318.24377513735595,na,na,na
2025-10-11T06:02:17.722,1502,na,na,na,0.02738049067556858,-0.007788947317749262,0.0070674968883395195,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:17.750,1503,na,na,na,na,na,na,-0.8574169921875,5.3828063964843755,7.230713653564454,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:17.777,1504,45.3489776,18.3800873,73.544,na,na,na,na,na,na,16.689,12.616270577688601,-10.924854127655385,319.10960721921754,na,319.10960721921754,na,na,na
2025-10-11T06:02:17.889,1508,45.3489888,18.3800736,73.544,na,na,na,na,na,na,16.678,12.647146567870028,-10.872229196021092,319.31571296888717,na,319.31571296888717,na,na,na
2025-10-11T06:02:17.916,1509,na,na,na,0.012056129984557629,-0.01750735379755497,0.0240789707750082,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:17.944,1510,na,na,na,na,na,na,-0.8922944641113282,5.4530104064941405,7.694000244140625,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:17.972,1511,45.3489999,18.3800599,73.544,na,na,na,na,na,na,16.663,12.587457773083838,-10.918400789988947,319.0615273755591,na,319.0615273755591,na,na,na
2025-10-11T06:02:18.028,1513,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.349044428435256,18.380027706488015,319.72265625
2025-10-11T06:02:18.083,1515,45.349011,18.3800463,73.544,na,na,na,na,na,na,16.642,12.611034822829156,-10.859003853825191,319.2691934471577,na,319.2691934471577,na,na,na
2025-10-11T06:02:18.139,1517,na,na,na,0.009981527924537659,0.031262315809726715,-0.011022291146218777,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:18.194,1519,45.3490223,18.3800326,73.544,na,na,na,na,na,na,16.642,12.667367168326695,-10.793237374522942,319.5673240961527,na,319.5673240961527,na,na,na
2025-10-11T06:02:18.333,1524,na,na,na,0.027361050248146057,0.0034961977507919073,-0.056358613073825836,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:18.389,1526,45.3490444,18.3800052,73.544,na,na,na,na,na,na,16.632,12.539651673982515,-10.926141125538678,318.93347293911944,na,318.93347293911944,na,na,na
2025-10-11T06:02:18.472,1529,45.3490552,18.3799912,73.544,na,na,na,na,na,na,16.622,12.287487068346675,-11.194129959278357,317.66589538487545,na,317.66589538487545,na,na,na
2025-10-11T06:02:18.528,1531,na,na,na,-0.012921923771500587,0.018814966082572937,0.012566391378641129,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:18.556,1532,na,na,na,na,na,na,-1.1964619445800782,5.282814331054688,7.963739318847657,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:18.583,1533,45.3490661,18.3799774,73.544,na,na,na,na,na,na,16.606,12.406078336056158,-11.038498825458023,318.3384198253782,na,318.3384198253782,na,na,na
2025-10-11T06:02:18.695,1537,45.3490769,18.3799636,73.544,na,na,na,na,na,na,16.586,12.340518447739427,-11.08183199841086,318.07604141287504,na,318.07604141287504,na,na,na
2025-10-11T06:02:18.722,1538,na,na,na,-0.005932457745075226,-0.007223824504762888,0.03581099584698677,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:18.750,1539,na,na,na,na,na,na,-1.8389259338378907,5.352569274902344,7.732769622802735,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:18.778,1540,45.3490879,18.3799495,73.544,na,na,na,na,na,na,16.575,12.314936315852291,-11.093825694344686,317.98610951457033,na,317.98610951457033,na,na,na
2025-10-11T06:02:18.889,1544,45.3490989,18.3799354,73.544,na,na,na,na,na,na,16.575,12.314937397354548,-11.093824493800069,317.9861151001564,na,317.9861151001564,na,na,na
2025-10-11T06:02:18.917,1545,na,na,na,0.015471634455025196,0.01224734541028738,0.01417494099587202,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:18.945,1546,na,na,na,na,na,na,-0.7497908020019531,5.8987834167480475,6.780749359130859,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:18.973,1547,45.3491099,18.3799214,73.544,na,na,na,na,na,na,16.426,12.24305554094663,-10.950847776373115,318.1888375418523,na,318.1888375418523,na,na,na
2025-10-11T06:02:19.028,1549,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.34915848592474,18.379893356011603,319.5971984863281
2025-10-11T06:02:19.084,1551,45.349121,18.3799074,73.544,na,na,na,na,na,na,16.601,12.42311102924612,-11.01178974349871,318.4463643802165,na,318.4463643802165,na,na,na
2025-10-11T06:02:19.139,1553,na,na,na,0.013169864192605019,0.021792912855744362,0.032039958983659744,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:19.195,1555,45.3491321,18.3798933,73.544,na,na,na,na,na,na,16.622,12.399779204708713,-11.069614251385337,318.2438584506285,na,318.2438584506285,na,na,na
2025-10-11T06:02:19.278,1558,45.3491432,18.3798792,73.544,na,na,na,na,na,na,16.647,12.418429939207483,-11.086262077228518,318.24386405618975,na,318.24386405618975,na,na,na
2025-10-11T06:02:19.334,1560,na,na,na,0.02851632982492447,-0.005298092495650053,0.046793337911367416,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:19.390,1562,45.3491544,18.3798653,73.544,na,na,na,na,na,na,16.668,12.561326238010592,-10.956062574769579,318.9048717331565,na,318.9048717331565,na,na,na
2025-10-11T06:02:19.473,1565,45.3491657,18.3798514,73.544,na,na,na,na,na,na,16.689,12.625304666185235,-10.914412631287188,319.1570094620487,na,319.1570094620487,na,na,na
2025-10-11T06:02:19.529,1567,na,na,na,-0.012456403113901615,0.01281433179974556,0.0015022892039269209,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:19.556,1568,na,na,na,na,na,na,-1.054856414794922,5.386398925781251,7.960296478271485,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:19.584,1569,45.3491768,18.3798373,73.544,na,na,na,na,na,na,16.714,12.468414284853248,-11.130877827973292,318.243880937972,na,318.243880937972,na,na,na
2025-10-11T06:02:19.695,1573,45.3491881,18.379823,73.544,na,na,na,na,na,na,16.74,12.508680295533908,-11.124770436468415,318.35125629172444,na,318.35125629172444,na,na,na
2025-10-11T06:02:19.723,1574,na,na,na,0.009215069934725761,-0.01335761696100235,0.0359332337975502,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:19.751,1575,na,na,na,na,na,na,0.08158035278320312,5.755381622314453,7.5435630798339846,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:19.779,1576,45.3491993,18.3798088,73.544,na,na,na,na,na,na,16.771,12.521481771078149,-11.157012828555754,318.2980116144717,na,318.2980116144717,na,na,na
2025-10-11T06:02:19.945,1582,na,na,na,0.011993013322353363,-0.032995499670505524,0.05246933177113533,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:19.973,1583,45.3492216,18.3797808,73.544,na,na,na,na,na,na,16.457,12.339677184484211,-10.888765585809985,318.5742064044004,na,318.5742064044004,na,na,na
2025-10-11T06:02:20.029,1585,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.34926840418078,18.379748766848063,316.25421142578125
2025-10-11T06:02:20.084,1587,45.3492329,18.3797671,73.544,na,na,na,na,na,na,16.817,12.800591693362103,-10.906710837820405,319.5674293036455,na,319.5674293036455,na,na,na
2025-10-11T06:02:20.140,1589,na,na,na,0.02509363554418087,-0.02702655829489231,0.04415015131235123,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:20.196,1591,45.3492439,18.3797534,73.544,na,na,na,na,na,na,16.709,12.573028767612152,-11.0049819903895,318.8048315450424,na,318.8048315450424,na,na,na
2025-10-11T06:02:20.279,1594,45.3492549,18.3797395,73.544,na,na,na,na,na,na,16.694,12.482371364349364,-11.085127023289852,318.39291859274476,na,318.39291859274476,na,na,na
2025-10-11T06:02:20.335,1596,na,na,na,0.016941964626312256,0.01678723655641079,0.016401609405875206,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:20.362,1597,na,na,na,na,na,na,-0.1790277099609375,5.667214965820313,7.831863555908203,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:20.390,1598,45.3492659,18.3797257,73.544,na,na,na,na,na,na,16.668,12.50251090390677,-11.023132272529994,318.5982306214447,na,318.5982306214447,na,na,na
2025-10-11T06:02:20.474,1601,45.3492768,18.3797115,73.544,na,na,na,na,na,na,16.647,12.27821840107737,-11.241350536988207,317.5242686463098,na,317.5242686463098,na,na,na
2025-10-11T06:02:20.529,1603,na,na,na,0.00908643938601017,0.002919090911746025,0.028133368119597435,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:20.557,1604,na,na,na,na,na,na,-0.8970845031738282,4.8719187927246095,6.944957885742188,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:20.585,1605,45.3492876,18.379697,73.544,na,na,na,na,na,na,16.627,12.09343898141828,-11.410778352185828,316.6636410238006,na,316.6636410238006,na,na,na
2025-10-11T06:02:20.696,1609,45.3492981,18.3796824,73.544,na,na,na,na,na,na,16.601,11.873238071835056,-11.602560867736335,315.66059409728916,na,315.66059409728916,na,na,na
2025-10-11T06:02:20.752,1611,na,na,na,-0.0049590724520385265,-0.022240590304136276,0.05843294784426689,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:20.779,1612,45.3493087,18.3796678,73.544,na,na,na,na,na,na,16.575,11.909391700252808,-11.528096734931987,315.93203950886766,na,315.93203950886766,na,na,na
2025-10-11T06:02:20.891,1616,45.3493192,18.3796531,73.544,na,na,na,na,na,na,16.555,11.800789704352669,-11.610744478871458,315.465093405999,na,315.465093405999,na,na,na
2025-10-11T06:02:20.946,1618,na,na,na,0.020496485754847527,0.03687785565853119,0.004662662278860807,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:20.974,1619,45.3493298,18.3796383,73.544,na,na,na,na,na,na,16.539,11.805026344486452,-11.583603670964441,315.54240909693493,na,315.54240909693493,na,na,na
2025-10-11T06:02:21.030,1621,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.349374237011816,18.379603046196916,315.6572265625
2025-10-11T06:02:21.085,1623,45.3493403,18.3796233,73.544,na,na,na,na,na,na,16.534,11.668092102528195,-11.714468946005155,314.886360013836,na,314.886360013836,na,na,na
2025-10-11T06:02:21.141,1625,na,na,na,-0.02882792055606842,0.041438519954681396,0.001865544356405735,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:21.169,1626,na,na,na,na,na,na,-0.8020321655273438,5.682932281494141,7.97586410522461,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:21.196,1627,45.3493507,18.379608,73.544,na,na,na,na,na,na,16.539,11.498314739958007,-11.88811503733306,314.04509391924205,na,314.04509391924205,na,na,na
2025-10-11T06:02:21.335,1632,na,na,na,-0.013982128351926804,0.036907684057950974,0.003352919826284051,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:21.363,1633,na,na,na,na,na,na,-0.6560856628417969,5.4178335571289065,7.623047790527344,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:21.391,1634,45.3493712,18.3795775,73.544,na,na,na,na,na,na,16.387,11.326230049294146,-11.842731182901447,313.722927890065,na,313.722927890065,na,na,na
2025-10-11T06:02:21.474,1637,45.3493816,18.3795622,73.544,na,na,na,na,na,na,16.586,11.530993536856496,-11.921895153580811,314.0451095609927,na,314.0451095609927,na,na,na
2025-10-11T06:02:21.558,1640,na,na,na,0.029034314677119255,0.02809901162981987,0.009759419597685337,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:21.585,1641,45.3493919,18.3795469,73.544,na,na,na,na,na,na,16.601,11.483684698871473,-11.988252030087839,313.7685240019737,na,313.7685240019737,na,na,na
2025-10-11T06:02:21.697,1645,45.3494022,18.3795318,73.544,na,na,na,na,na,na,16.606,11.565737770548235,-11.916079297441502,314.1452279176333,na,314.1452279176333,na,na,na
2025-10-11T06:02:21.752,1647,na,na,na,0.014027668163180351,0.015729160979390144,0.018161959946155548,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:21.780,1648,45.3494126,18.3795167,73.544,na,na,na,na,na,na,16.611,11.626651262440806,-11.863654640185022,314.4219388804104,na,314.4219388804104,na,na,na
2025-10-11T06:02:21.891,1652,45.3494227,18.3795017,73.544,na,na,na,na,na,na,16.596,11.481391532420373,-11.98352471017045,313.7740965629569,na,313.7740965629569,na,na,na
2025-10-11T06:02:21.947,1654,na,na,na,0.016035690903663635,0.014022075571119785,0.028305940330028534,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:21.975,1655,45.349433,18.3794869,73.544,na,na,na,-0.7110214233398438,5.519023132324219,7.653733978271485,16.296,11.466565568997105,-11.579183479498461,314.72001432479175,na,314.72001432479175,na,na,na
2025-10-11T06:02:22.030,1657,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.34947424419408,18.379458262235598,314.2638854980469
2025-10-11T06:02:22.086,1659,45.3494433,18.3794722,73.544,na,na,na,na,na,na,16.488,11.64131253626324,-11.676214559224249,314.914238885174,na,314.914238885174,na,na,na
2025-10-11T06:02:22.141,1661,na,na,na,0.010718424804508686,-0.017430389299988747,0.05493035912513733,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:22.169,1662,na,na,na,na,na,na,-0.896785125732422,5.697302398681641,7.971223754882813,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:22.197,1663,45.3494533,18.3794574,73.544,na,na,na,na,na,na,16.462,11.409296254012313,-11.866987949272579,313.87351334970043,na,313.87351334970043,na,na,na
2025-10-11T06:02:22.280,1666,45.3494634,18.3794426,73.544,na,na,na,na,na,na,16.426,11.44308197322423,-11.784284066249873,314.15840505227845,na,314.15840505227845,na,na,na
2025-10-11T06:02:22.364,1669,na,na,na,0.008023305796086788,0.012060125358402729,0.03473294526338577,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:22.392,1670,45.3494737,18.3794277,73.544,na,na,na,na,na,na,16.4,11.50045067513115,-11.691861882047505,314.52713618869296,na,314.52713618869296,na,na,na
2025-10-11T06:02:22.475,1673,45.3494838,18.3794125,73.544,na,na,na,na,na,na,16.39,11.26035529465288,-11.909512947143678,313.3951455459729,na,313.3951455459729,na,na,na
2025-10-11T06:02:22.558,1676,na,na,na,0.0060024987906217575,0.05932777002453804,0.002930009737610817,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:22.586,1677,45.3494939,18.3793973,73.544,na,na,na,na,na,na,16.39,11.260356348075511,-11.90951195114038,313.3951506139109,na,313.3951506139109,na,na,na
2025-10-11T06:02:22.697,1681,45.349504,18.3793823,73.544,na,na,na,na,na,na,16.37,11.325049416259704,-11.82032807155858,313.77413766519675,na,313.77413766519675,na,na,na
2025-10-11T06:02:22.753,1683,na,na,na,0.0034788872580975294,0.06085056811571121,-0.005528456065803766,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:22.781,1684,45.3495142,18.3793673,73.544,na,na,na,-0.5774990844726563,5.7684045410156255,8.17030975341797,16.364,11.378927552608081,-11.760123458216615,314.0561868325565,na,314.0561868325565,na,na,na
2025-10-11T06:02:22.892,1688,45.3495244,18.3793524,73.544,na,na,na,na,na,na,16.364,11.418179298540469,-11.722016784938585,314.2477330257529,na,314.2477330257529,na,na,na
2025-10-11T06:02:22.948,1690,na,na,na,0.017228521406650543,0.030220486223697662,0.004411792848259211,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:22.975,1691,45.3495344,18.3793374,73.544,na,na,na,0.0293389892578125,5.697452087402344,7.921676788330078,16.354,11.255160697389451,-11.864850343596407,313.48942332507886,na,313.48942332507886,na,na,na
2025-10-11T06:02:23.031,1693,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,45.349574970631586,18.37930748625081,313.3089904785156
2025-10-11T06:02:23.142,1697,na,na,na,0.006356166675686836,0.05090312659740448,-0.017527595162391663,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:23.170,1698,na,na,na,na,na,na,-0.20193008422851563,5.441484375,7.3048095703125,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:23.198,1699,45.3495539,18.3793074,73.544,na,na,na,na,na,na,16.083,10.920388646921955,-11.807116531997895,312.76570242355444,na,312.76570242355444,na,na,na
2025-10-11T06:02:23.281,1702,45.3495637,18.3792922,73.544,na,na,na,na,na,na,16.298,11.017809270274231,-12.009691206848705,312.53357769266785,na,312.53357769266785,na,na,na
2025-10-11T06:02:23.364,1705,na,na,na,0.026693662628531456,0.02972513809800148,-0.013303554616868496,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:23.392,1706,45.3495735,18.3792767,73.544,na,na,na,na,na,na,16.282,10.889767746322383,-12.104399300715288,311.97624877548367,na,311.97624877548367,na,na,na
2025-10-11T06:02:23.476,1709,45.3495832,18.3792609,73.544,na,na,na,na,na,na,16.287,10.715098897686515,-12.265929423113326,311.13935775622724,na,311.13935775622724,na,na,na
2025-10-11T06:02:23.559,1712,na,na,na,-0.022229405120015144,-0.026555445045232773,0.023321034386754036,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:23.587,1713,45.3495927,18.3792452,73.544,na,na,na,na,na,na,16.287,10.626884214559063,-12.342434966016851,310.728578128252,na,310.728578128252,na,na,na
2025-10-11T06:02:23.698,1717,45.3496024,18.3792298,73.544,na,na,na,na,na,na,16.292,10.873656406042553,-12.13230647335163,311.8684851283982,na,311.8684851283982,na,na,na
2025-10-11T06:02:23.754,1719,na,na,na,0.004495682194828987,0.02280358225107193,-0.014701714739203453,na,na,na,na,na,na,na,na,na,na,na,na
2025-10-11T06:02:23.781,1720,45.349612,18.3792142,73.544,na,na,na,0.2947370910644531,5.351371765136719,7.840246124267579,16.298,10.736784660464195,-12.261576536270558,311.2068398577353,na,311.2068398577353,na,na,na
2025-10-11T06:02:23.893,1724,45.3496215,18.3791986,73.544,na,na,na,na,na,na,16.292,10.669122074879231,-12.312558554229286,310.90970049530813,na,310.90970049530813,na,na,na
